"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.full_text","Answer.emotion.label","Approve","Reject"
"3QI9WAYOGQ58BYTOH4UTL69HDTG6SR","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 08:32:09 PDT 2020","3","BatchId:3953680;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 08:32:09 PDT 2020","","","38SKSKU7R2R3MPRTQYBJV6HDLPSLID","A2PQV1A2D4CG52","Approved","Thu Mar 12 08:33:40 PDT 2020","Thu Mar 12 08:33:54 PDT 2020","Sat Mar 14 08:33:54 PDT 2020","Thu Mar 12 08:39:35 PDT 2020","","","14","100% (6/6)","100% (6/6)","100% (6/6)","Remember when @CourtneyMarieD1 made 100 jokes about Shelbys drug use and lied about SOMEBODYS age to get them into the discord with a NSFW section who we had to blocked QUICKLY over it? Then said its ok cus hes in anime porn groups? Because i do!","Sadness"
"3QI9WAYOGQ58BYTOH4UTL69HDTG6SR","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 08:32:09 PDT 2020","3","BatchId:3953680;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 08:32:09 PDT 2020","","","3MAOD8E57R4Q0KJ91XRZB88HEXWNXH","A3P04JZJNOYILR","Approved","Thu Mar 12 08:33:15 PDT 2020","Thu Mar 12 08:35:04 PDT 2020","Sat Mar 14 08:35:04 PDT 2020","Thu Mar 12 08:39:36 PDT 2020","","","109","100% (16/16)","100% (16/16)","100% (16/16)","Remember when @CourtneyMarieD1 made 100 jokes about Shelbys drug use and lied about SOMEBODYS age to get them into the discord with a NSFW section who we had to blocked QUICKLY over it? Then said its ok cus hes in anime porn groups? Because i do!","Anger"
"3QI9WAYOGQ58BYTOH4UTL69HDTG6SR","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 08:32:09 PDT 2020","3","BatchId:3953680;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 08:32:09 PDT 2020","","","3MB8LZR5BGNUSKHHQ1WV8MWQDTHLKO","AOG0PUCLMU0HH","Approved","Thu Mar 12 08:33:46 PDT 2020","Thu Mar 12 08:34:06 PDT 2020","Sat Mar 14 08:34:06 PDT 2020","Thu Mar 12 08:39:36 PDT 2020","","","20","100% (12/12)","100% (12/12)","100% (12/12)","Remember when @CourtneyMarieD1 made 100 jokes about Shelbys drug use and lied about SOMEBODYS age to get them into the discord with a NSFW section who we had to blocked QUICKLY over it? Then said its ok cus hes in anime porn groups? Because i do!","Anger"
"3TZDZ3Y0JS0VZXWS2SIL9FDADUB19D","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 08:32:09 PDT 2020","4","BatchId:3953680;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 08:32:09 PDT 2020","","","3BWI6RSP7H3SRZ05QLKIRM1KYCGE7O","A23K0YTNUJ0GKR","Approved","Thu Mar 12 08:33:48 PDT 2020","Thu Mar 12 08:33:59 PDT 2020","Sat Mar 14 08:33:59 PDT 2020","Thu Mar 12 08:39:37 PDT 2020","","","11","100% (3/3)","100% (3/3)","100% (3/3)","littlecaesars why the hell i get gome with my pizza and crazy bread and my damn bread is raw!!!","Anger"
"3TZDZ3Y0JS0VZXWS2SIL9FDADUB19D","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 08:32:09 PDT 2020","4","BatchId:3953680;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 08:32:09 PDT 2020","","","3DZQRBDBSM9B0Z40P41X3MTJU133S9","A3P04JZJNOYILR","Approved","Thu Mar 12 08:33:30 PDT 2020","Thu Mar 12 08:36:46 PDT 2020","Sat Mar 14 08:36:46 PDT 2020","Thu Mar 12 08:39:37 PDT 2020","","","196","100% (16/16)","100% (16/16)","100% (16/16)","littlecaesars why the hell i get gome with my pizza and crazy bread and my damn bread is raw!!!","Anger"
"3TZDZ3Y0JS0VZXWS2SIL9FDADUB19D","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 08:32:09 PDT 2020","4","BatchId:3953680;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 08:32:09 PDT 2020","","","3PXX5PX6LYSC3YMJNXUC05XPWN9BAC","AR50CINXSSJMS","Rejected","Thu Mar 12 08:32:55 PDT 2020","Thu Mar 12 08:34:23 PDT 2020","Sat Mar 14 08:34:23 PDT 2020","","Thu Mar 12 08:38:25 PDT 2020","wrong","88","0% (0/1)","0% (0/1)","0% (0/1)","littlecaesars why the hell i get gome with my pizza and crazy bread and my damn bread is raw!!!","Trust / Faith"
"3TZDZ3Y0JS0VZXWS2SIL9FDADUB19D","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 08:32:09 PDT 2020","4","BatchId:3953680;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 08:32:09 PDT 2020","","","3WJEQKOXA9WBQ04RL01NUTKGABJ1AK","AE3OGDBIWGFCS","Approved","Thu Mar 12 08:39:00 PDT 2020","Thu Mar 12 08:39:15 PDT 2020","Sat Mar 14 08:39:15 PDT 2020","Thu Mar 12 08:39:46 PDT 2020","","","15","100% (2/2)","100% (2/2)","100% (2/2)","littlecaesars why the hell i get gome with my pizza and crazy bread and my damn bread is raw!!!","Anger"
"3F6045TU7DIDO2ZN65XEOLVTB6Z99U","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 08:32:09 PDT 2020","3","BatchId:3953680;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 08:32:09 PDT 2020","","","36PW28KO40QAA1Y3XOW21D3AZKMEAF","A2PQV1A2D4CG52","Approved","Thu Mar 12 08:33:55 PDT 2020","Thu Mar 12 08:34:06 PDT 2020","Sat Mar 14 08:34:06 PDT 2020","Thu Mar 12 08:39:33 PDT 2020","","","11","100% (6/6)","100% (6/6)","100% (6/6)","Scared...Angry??? Afraid of what might happen if...WATCH FULL VID on Luke 1:8- 17 The Last Qumranian Time Travel has been stolen to stop the birth of Christ.","Anger"
"3F6045TU7DIDO2ZN65XEOLVTB6Z99U","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 08:32:09 PDT 2020","3","BatchId:3953680;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 08:32:09 PDT 2020","","","3EA3QWIZ4JPR52ZYZ7DAHXRUF2EITD","A3P04JZJNOYILR","Approved","Thu Mar 12 08:33:26 PDT 2020","Thu Mar 12 08:36:17 PDT 2020","Sat Mar 14 08:36:17 PDT 2020","Thu Mar 12 08:39:33 PDT 2020","","","171","100% (16/16)","100% (16/16)","100% (16/16)","Scared...Angry??? Afraid of what might happen if...WATCH FULL VID on Luke 1:8- 17 The Last Qumranian Time Travel has been stolen to stop the birth of Christ.","Anger"
"3F6045TU7DIDO2ZN65XEOLVTB6Z99U","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 08:32:09 PDT 2020","3","BatchId:3953680;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 08:32:09 PDT 2020","","","3HHRAGRYX9ZIH91NZWLYAUM4X4AO9E","ATBGHQ2VYNIVZ","Approved","Thu Mar 12 08:33:40 PDT 2020","Thu Mar 12 08:33:50 PDT 2020","Sat Mar 14 08:33:50 PDT 2020","Thu Mar 12 08:39:33 PDT 2020","","","10","100% (9/9)","100% (9/9)","100% (9/9)","Scared...Angry??? Afraid of what might happen if...WATCH FULL VID on Luke 1:8- 17 The Last Qumranian Time Travel has been stolen to stop the birth of Christ.","Trust / Faith"
